State,Date,Category,Total,week_start,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,month,week_of_year,quarter,is_holiday
Ohio,2021-03-28,Beverages,218687883,2021-03-28,244453801.0,208721327.0,234735308.0,223666370.2857143,18287425.54524198,3,12,1,False
Ohio,2021-04-04,Beverages,230104966,2021-04-04,218687883.0,209649080.0,233961924.0,225090164.0,17436620.8577794,4,13,2,False
Ohio,2021-04-11,Beverages,228406975,2021-04-11,230104966.0,205054556.0,229873378.0,228012433.42857143,16279670.856086574,4,14,2,False
Ohio,2021-04-18,Beverages,225595014,2021-04-18,228406975.0,215469980.0,226091818.0,231348493.2857143,13365094.418515055,4,15,2,False
Ohio,2021-04-25,Beverages,229411900,2021-04-25,225595014.0,225933533.0,224932590.0,232794926.7142857,12051736.056295276,4,16,2,False
Ohio,2021-05-02,Beverages,241188313,2021-05-02,229411900.0,256382315.0,227625341.0,233291836.2857143,11828223.547250612,5,17,2,False
Ohio,2021-05-09,Beverages,239651791,2021-05-09,241188313.0,244453801.0,222210218.0,231121264.57142857,8242334.726992786,5,18,2,False
Ohio,2021-05-16,Beverages,236972447,2021-05-16,239651791.0,218687883.0,217012144.0,230435263.14285713,7243437.819077591,5,19,2,False
Ohio,2021-05-23,Beverages,257609254,2021-05-23,236972447.0,230104966.0,212195348.0,233047343.7142857,5659944.702553249,5,20,2,False
Ohio,2021-05-30,Beverages,260805091,2021-05-30,257609254.0,228406975.0,212163692.0,236976527.7142857,10076884.865732733,5,21,2,False
Ohio,2021-06-06,Beverages,255965467,2021-06-06,260805091.0,225595014.0,214492819.0,241604830.0,12277855.67820204,6,22,2,False
Ohio,2021-06-13,Beverages,260247808,2021-06-13,255965467.0,229411900.0,219089701.0,245943466.14285713,11169905.499116931,6,23,2,False
Ohio,2021-06-20,Beverages,261049329,2021-06-20,260247808.0,241188313.0,222840501.0,250348595.85714287,9774988.960512063,6,24,2,False
Ohio,2021-06-27,Beverages,255681942,2021-06-27,261049329.0,239651791.0,206662430.0,253185883.85714287,9584931.251367278,6,25,2,False
Ohio,2021-07-04,Beverages,285647804,2021-07-04,255681942.0,236972447.0,203933466.0,255475905.42857143,7832583.90915367,7,26,3,False
Ohio,2021-07-11,Beverages,258660829,2021-07-11,285647804.0,257609254.0,212194947.0,262429527.85714287,9702290.085263532,7,27,3,False
Ohio,2021-07-18,Beverages,255957268,2021-07-18,258660829.0,260805091.0,221969823.0,262579752.85714287,9634396.033066845,7,28,3,False
Ohio,2021-07-25,Beverages,257077481,2021-07-25,255957268.0,255965467.0,211281604.0,261887206.7142857,9907440.553945972,7,29,3,False
Ohio,2021-08-01,Beverages,258370632,2021-08-01,257077481.0,260247808.0,206189548.0,262046065.85714287,9819742.90412533,8,30,3,False
Ohio,2021-08-08,Beverages,257301256,2021-08-08,258370632.0,261049329.0,206010975.0,261777897.85714287,9890566.494722778,8,31,3,False
Ohio,2021-08-15,Beverages,260135445,2021-08-15,257301256.0,255681942.0,211318772.0,261242458.85714287,10016171.0989509,8,32,3,False
Ohio,2021-08-22,Beverages,254931700,2021-08-22,260135445.0,285647804.0,206193706.0,261878673.57142857,9781458.642370466,8,33,3,False
Ohio,2021-08-29,Beverages,263053999,2021-08-29,254931700.0,258660829.0,210181156.0,257490658.7142857,1614430.10612889,8,34,3,False
Ohio,2021-09-05,Beverages,260169046,2021-09-05,263053999.0,255957268.0,208721327.0,258118254.42857143,2537406.2669802136,9,35,3,False
Ohio,2021-09-12,Beverages,244404075,2021-09-12,260169046.0,257077481.0,209649080.0,258719937.0,2451551.819143234,9,36,3,False
Ohio,2021-09-19,Beverages,245657728,2021-09-19,244404075.0,258370632.0,205054556.0,256909450.42857143,5623572.2755390685,9,37,3,False
Ohio,2021-09-26,Beverages,239275636,2021-09-26,245657728.0,257301256.0,215469980.0,255093321.2857143,6790222.871870321,9,38,3,False
Ohio,2021-10-03,Beverages,350738187,2021-10-03,239275636.0,260135445.0,225933533.0,252518232.7142857,8632633.355787383,10,39,4,False
Ohio,2021-10-10,Beverages,347613232,2021-10-10,350738187.0,254931700.0,256382315.0,265461481.57142857,35733338.11647575,10,40,4,False
Ohio,2021-10-17,Beverages,338945510,2021-10-17,347613232.0,263053999.0,244453801.0,278701700.4285714,45275364.164293066,10,41,4,False
Ohio,2021-10-24,Beverages,328756527,2021-10-24,338945510.0,260169046.0,218687883.0,289543344.85714287,49150915.49174576,10,42,4,False
Ohio,2021-10-31,Beverages,327228674,2021-10-31,328756527.0,244404075.0,230104966.0,299341556.4285714,49154969.26800238,10,43,4,False
Ohio,2021-11-07,Beverages,330215048,2021-11-07,327228674.0,245657728.0,228406975.0,311173642.0,44228390.59781212,11,44,4,False
Ohio,2021-11-14,Beverages,338932007,2021-11-14,330215048.0,239275636.0,225595014.0,323253259.14285713,35338917.93776307,11,45,4,False
Ohio,2021-11-21,Beverages,343745436,2021-11-21,338932007.0,350738187.0,229411900.0,337489883.5714286,8591403.235512571,11,46,4,False
Ohio,2021-11-28,Beverages,313850754,2021-11-28,343745436.0,347613232.0,241188313.0,336490919.14285713,7302781.7579574725,11,47,4,False
Ohio,2021-12-05,Beverages,318626998,2021-12-05,313850754.0,338945510.0,239651791.0,331667708.0,9253123.211220311,12,48,4,False
Ohio,2021-12-12,Beverages,329606167,2021-12-12,318626998.0,328756527.0,236972447.0,328765063.4285714,9691368.183895824,12,49,4,False
Ohio,2021-12-19,Beverages,350739795,2021-12-19,329606167.0,327228674.0,257609254.0,328886440.5714286,9695820.722664822,12,50,4,False
Ohio,2021-12-26,Beverages,329634201,2021-12-26,350739795.0,330215048.0,260805091.0,332245172.14285713,12270265.696246529,12,51,4,False
Ohio,2022-01-02,Beverages,317556878,2022-01-02,329634201.0,338932007.0,255965467.0,332162194.0,12285668.25011664,1,52,1,False
Ohio,2022-01-09,Beverages,317735764,2022-01-09,317556878.0,343745436.0,260247808.0,329108604.14285713,12866221.116656458,1,1,1,False
Ohio,2022-01-16,Beverages,333776108,2022-01-16,317735764.0,313850754.0,261049329.0,325392936.71428573,11815479.409785219,1,2,1,False
Ohio,2022-01-23,Beverages,312961229,2022-01-23,333776108.0,318626998.0,255681942.0,328239415.85714287,11068470.988752542,1,3,1,False
Ohio,2022-01-30,Beverages,325142325,2022-01-30,312961229.0,329606167.0,285647804.0,327430020.28571427,11916470.705025546,1,4,1,False
Ohio,2022-02-06,Beverages,323243634,2022-02-06,325142325.0,350739795.0,258660829.0,326792328.5714286,11902384.50651822,2,5,1,False
Ohio,2022-02-13,Beverages,327062388,2022-02-13,323243634.0,329634201.0,255957268.0,322864305.5714286,6790474.742304355,2,6,1,False
Ohio,2022-02-20,Beverages,317667282,2022-02-20,327062388.0,317556878.0,257077481.0,322496903.71428573,6476566.039764132,2,7,1,False
Ohio,2022-02-27,Beverages,336017692,2022-02-27,317667282.0,317735764.0,258370632.0,322512675.71428573,6464640.131685491,2,8,1,False
Ohio,2022-03-06,Beverages,341919690,2022-03-06,336017692.0,333776108.0,257301256.0,325124379.71428573,7600381.560829442,3,9,1,False
Ohio,2022-03-13,Beverages,342923345,2022-03-13,341919690.0,312961229.0,260135445.0,326287748.5714286,9274516.966017002,3,10,1,False
Ohio,2022-03-20,Beverages,342949048,2022-03-20,342923345.0,325142325.0,254931700.0,330568050.85714287,9047625.463682227,3,11,1,False
Ohio,2022-03-27,Beverages,345210331,2022-03-27,342949048.0,323243634.0,263053999.0,333111868.4285714,9647873.341053452,3,12,1,False
Ohio,2022-04-03,Beverages,355092500,2022-04-03,345210331.0,327062388.0,260169046.0,336249968.0,9499077.274350991,4,13,2,False
Ohio,2022-04-10,Beverages,354698622,2022-04-10,355092500.0,317667282.0,244404075.0,340254269.71428573,10623529.436585475,4,14,2,False
Ohio,2022-04-17,Beverages,364386081,2022-04-17,354698622.0,336017692.0,245657728.0,345544461.14285713,6465071.707943067,4,15,2,False
Ohio,2022-04-24,Beverages,344406839,2022-04-24,364386081.0,341919690.0,239275636.0,349597088.14285713,7944997.2997724665,4,16,2,False
Ohio,2022-05-01,Beverages,363505083,2022-05-01,344406839.0,342923345.0,350738187.0,349952395.14285713,7643610.002806053,5,17,2,False
Ohio,2022-05-08,Beverages,362430701,2022-05-08,363505083.0,342949048.0,347613232.0,352892643.4285714,8304265.680925335,5,18,2,False
Ohio,2022-05-15,Beverages,374421962,2022-05-15,362430701.0,345210331.0,338945510.0,355675736.71428573,7751552.784770501,5,19,2,False
Ohio,2022-05-22,Beverages,392819353,2022-05-22,374421962.0,355092500.0,328756527.0,359848826.85714287,8787974.497173417,5,20,2,False
Ohio,2022-05-29,Beverages,389766405,2022-05-29,392819353.0,354698622.0,327228674.0,365238377.28571427,14150727.606486041,5,21,2,False
Ohio,2022-06-05,Beverages,379192217,2022-06-05,389766405.0,364386081.0,330215048.0,370248060.5714286,15659597.049452564,6,22,2,False
Ohio,2022-06-12,Beverages,374709730,2022-06-12,379192217.0,344406839.0,338932007.0,372363222.85714287,15724769.39425317,6,23,2,False
Ohio,2022-06-19,Beverages,385777555,2022-06-19,374709730.0,363505083.0,343745436.0,376692207.28571427,10847281.171143392,6,24,2,False
Ohio,2022-06-26,Beverages,393034379,2022-06-26,385777555.0,362430701.0,313850754.0,379873989.0,9720535.799914306,6,25,2,False
Ohio,2022-07-03,Beverages,422656741,2022-07-03,393034379.0,374421962.0,318626998.0,384245943.0,7526632.80734479,7,26,3,False
Ohio,2022-07-10,Beverages,384253588,2022-07-10,422656741.0,392819353.0,329606167.0,391136625.71428573,14357972.660023365,7,27,3,False
Ohio,2022-07-17,Beverages,384440093,2022-07-17,384253588.0,389766405.0,350739795.0,389912945.0,14526441.546201456,7,28,3,False
Ohio,2022-07-24,Beverages,384467292,2022-07-24,384440093.0,379192217.0,329634201.0,389152043.28571427,14653134.053247781,7,29,3,False
Ohio,2022-07-31,Beverages,393398135,2022-07-31,384467292.0,374709730.0,317556878.0,389905625.4285714,14251686.194584144,7,30,3,False
Ohio,2022-08-07,Beverages,398641730,2022-08-07,393398135.0,385777555.0,317735764.0,392575397.5714286,12835010.812446196,8,31,3,False
Ohio,2022-08-14,Beverages,388633203,2022-08-14,398641730.0,393034379.0,333776108.0,394413136.85714287,12649738.809395336,8,32,3,False
Ohio,2022-08-21,Beverages,386809038,2022-08-21,388633203.0,422656741.0,312961229.0,393784397.4285714,12810992.56164964,8,33,3,False
Ohio,2022-08-28,Beverages,391441092,2022-08-28,386809038.0,384253588.0,325142325.0,388663297.0,5075352.78938617,8,34,3,False
Ohio,2022-09-04,Beverages,391219461,2022-09-04,391441092.0,384440093.0,323243634.0,389690083.28571427,4798884.135456066,9,35,3,False
Ohio,2022-09-11,Beverages,374480054,2022-09-11,391219461.0,384467292.0,327062388.0,390658564.4285714,4299766.2850618195,9,36,3,False
Ohio,2022-09-18,Beverages,377247509,2022-09-18,374480054.0,393398135.0,317667282.0,389231816.14285713,6954741.460226823,9,37,3,False
Ohio,2022-09-25,Beverages,366224653,2022-09-25,377247509.0,398641730.0,336017692.0,386924583.85714287,7815562.867797569,9,38,3,False
Ohio,2022-10-02,Beverages,371926158,2022-10-02,366224653.0,388633203.0,341919690.0,382293572.85714287,9013109.057415936,10,39,4,False
Ohio,2022-10-09,Beverages,367820685,2022-10-09,371926158.0,386809038.0,342923345.0,379906852.14285713,9227832.699130729,10,40,4,False
Ohio,2022-10-16,Beverages,361905757,2022-10-16,367820685.0,391441092.0,342949048.0,377194230.28571427,9584193.232920045,10,41,4,False
Ohio,2022-10-23,Beverages,351248017,2022-10-23,361905757.0,391219461.0,345210331.0,372974896.71428573,8857137.845302582,10,42,4,False
Ohio,2022-10-30,Beverages,351473786,2022-10-30,351248017.0,374480054.0,355092500.0,367264690.4285714,8107229.763264383,10,43,4,False
Ohio,2022-11-06,Beverages,352545430,2022-11-06,351473786.0,377247509.0,354698622.0,363978080.71428573,9116459.121098993,11,44,4,False
Ohio,2022-11-13,Beverages,353850999,2022-11-13,352545430.0,366224653.0,364386081.0,360449212.28571427,8010940.527702466,11,45,4,False
Ohio,2022-11-20,Beverages,364957301,2022-11-20,353850999.0,371926158.0,344406839.0,358681547.4285714,7906005.012087145,11,46,4,False
Ohio,2022-11-27,Beverages,348892642,2022-11-27,364957301.0,367820685.0,363505083.0,357685996.4285714,6486931.124558251,11,47,4,False
Ohio,2022-12-04,Beverages,338187047,2022-12-04,348892642.0,361905757.0,362430701.0,354981990.28571427,5580470.449007802,12,48,4,False
Ohio,2022-12-11,Beverages,349988156,2022-12-11,338187047.0,351248017.0,374421962.0,351593603.14285713,7287513.3469433915,12,49,4,False
Ohio,2022-12-18,Beverages,371400664,2022-12-18,349988156.0,351473786.0,392819353.0,351413623.0,7309350.530624283,12,50,4,False
Ohio,2022-12-25,Beverages,373152315,2022-12-25,371400664.0,352545430.0,389766405.0,354260319.85714287,10118855.409796411,12,51,4,False
Ohio,2023-01-01,Beverages,334633506,2023-01-01,373152315.0,353850999.0,379192217.0,357204160.5714286,12012147.957252763,1,52,1,False
Ohio,2023-01-08,Beverages,330617117,2023-01-08,334633506.0,364957301.0,374709730.0,354458804.4285714,14419598.679918455,1,1,1,False
Ohio,2023-01-15,Beverages,340904511,2023-01-15,330617117.0,348892642.0,385777555.0,349553063.85714287,15789767.834770601,1,2,1,False
Ohio,2023-01-22,Beverages,335002264,2023-01-22,340904511.0,338187047.0,393034379.0,348411902.28571427,16082212.620071795,1,3,1,False
Ohio,2023-01-29,Beverages,340561717,2023-01-29,335002264.0,349988156.0,422656741.0,347956933.28571427,16406813.458802283,1,4,1,False
Ohio,2023-02-05,Beverages,343769116,2023-02-05,340561717.0,371400664.0,384253588.0,346610299.14285713,16570861.210045237,2,5,1,False
Ohio,2023-02-12,Beverages,351100217,2023-02-12,343769116.0,373152315.0,384440093.0,342662935.14285713,13128988.878267232,2,6,1,False
Ohio,2023-02-19,Beverages,347650674,2023-02-19,351100217.0,334633506.0,384467292.0,339512635.4285714,6309937.353035432,2,7,1,False
Ohio,2023-02-26,Beverages,353624113,2023-02-26,347650674.0,330617117.0,393398135.0,341372230.85714287,6512869.320464749,2,8,1,False
Ohio,2023-03-05,Beverages,370462700,2023-03-05,353624113.0,340904511.0,398641730.0,344658944.5714286,6044371.646212337,3,9,1,False
